═══════════════════════════════════════════════════════════════
          NODE BONDING KEY DISCOVERY GAME - RUN LOG
═══════════════════════════════════════════════════════════════

HIGH INTENSITY GAME RULES:
───────────────────────────────────────────────────────────────
1. Multiple yellow nodes spawn every 2 seconds at random positions
2. Each node appears with a zoom animation (0 to full size)
3. Nodes remain still for 0.5 seconds after spawning
4. After the pause, nodes begin moving with HIGH random velocity
5. Nodes bounce off canvas boundaries
6. When two yellow nodes collide, they bond together
7. Bonded nodes turn green and generate a random code (1-1000)
8. Green bonded pairs remain stationary
9. Bonded pairs dissipate together after 5 seconds
10. A target key (1-1000) is randomly generated at game start
11. The game ends when a bonded pair generates the target key
───────────────────────────────────────────────────────────────

RUN STATISTICS:
───────────────────────────────────────────────────────────────
Run Date: 02/10/2025, 16:50:49
Target Key: 642
Total Time: 3604 seconds
Total Bonds Created: 614
Total Nodes Spawned: 1282
Success Rate: 1/614 (0.16%)
───────────────────────────────────────────────────────────────

DETAILED EVENT LOG:
───────────────────────────────────────────────────────────────
[15:50:45] Game started! Target key: 642
[16:02:38] Yellow node spawned at (168, 532)
[16:02:40] Yellow node spawned at (696, 557)
[16:02:40] Yellow node spawned at (713, 256)
[16:02:40] Yellow node spawned at (732, 30)
[16:02:42] Yellow node spawned at (621, 44)
[16:02:42] Yellow node spawned at (468, 275)
[16:02:42] Yellow node spawned at (264, 551)
[16:02:44] Yellow node spawned at (395, 90)
[16:02:44] Yellow node spawned at (645, 530)
[16:02:44] Yellow node spawned at (373, 456)
[16:02:46] Yellow node spawned at (709, 423)
[16:02:46] Yellow node spawned at (692, 194)
[16:02:46] Yellow node spawned at (436, 453)
[16:02:48] Yellow node spawned at (179, 517)
[16:02:48] Yellow node spawned at (695, 116)
[16:02:48] Yellow node spawned at (219, 497)
[16:02:50] Yellow node spawned at (494, 295)
[16:02:50] Yellow node spawned at (738, 312)
[16:02:50] Yellow node spawned at (629, 161)
[16:02:52] Yellow node spawned at (507, 190)
[16:02:52] Yellow node spawned at (485, 531)
[16:02:52] Yellow node spawned at (575, 43)
[16:02:54] Yellow node spawned at (552, 42)
[16:02:54] Yellow node spawned at (128, 328)
[16:02:54] Yellow node spawned at (102, 547)
[16:02:56] Yellow node spawned at (666, 405)
[16:02:56] Yellow node spawned at (270, 167)
[16:02:56] Yellow node spawned at (529, 554)
[16:02:58] Yellow node spawned at (703, 125)
[16:02:58] Yellow node spawned at (265, 211)
[16:02:58] Yellow node spawned at (247, 213)
[16:03:00] Yellow node spawned at (600, 468)
[16:03:00] Yellow node spawned at (691, 72)
[16:03:00] Yellow node spawned at (709, 71)
[16:03:02] Yellow node spawned at (262, 240)
[16:03:02] Yellow node spawned at (579, 129)
[16:03:02] Yellow node spawned at (289, 360)
[16:03:04] Yellow node spawned at (440, 85)
[16:03:04] Yellow node spawned at (456, 221)
[16:03:04] Yellow node spawned at (484, 402)
[16:03:06] Yellow node spawned at (617, 434)
[16:03:06] Yellow node spawned at (762, 92)
[16:03:06] Yellow node spawned at (523, 242)
[16:03:08] Yellow node spawned at (395, 254)
[16:03:08] Yellow node spawned at (683, 164)
[16:03:08] Yellow node spawned at (419, 269)
[16:03:10] Yellow node spawned at (538, 122)
[16:03:10] Yellow node spawned at (766, 269)
[16:03:10] Yellow node spawned at (30, 271)
[16:03:12] Yellow node spawned at (368, 560)
[16:03:12] Yellow node spawned at (413, 373)
[16:03:12] Yellow node spawned at (444, 124)
[16:04:12] Yellow node spawned at (147, 524)
[16:04:12] Yellow node spawned at (720, 333)
[16:04:12] Yellow node spawned at (59, 434)
[16:05:12] Yellow node spawned at (182, 463)
[16:05:12] Yellow node spawned at (762, 162)
[16:05:12] Yellow node spawned at (290, 401)
[16:05:58] Yellow node spawned at (683, 158)
[16:05:58] Yellow node spawned at (195, 310)
[16:05:58] Yellow node spawned at (250, 150)
[16:05:58] Nodes bonded! Generated code: 663
[16:05:58] Nodes bonded! Generated code: 771
[16:05:58] Nodes bonded! Generated code: 327
[16:05:58] Nodes bonded! Generated code: 31
[16:05:58] Nodes bonded! Generated code: 394
[16:05:58] Nodes bonded! Generated code: 224
[16:05:58] Nodes bonded! Generated code: 496
[16:05:58] Nodes bonded! Generated code: 35
[16:05:58] Nodes bonded! Generated code: 949
[16:05:58] Nodes bonded! Generated code: 172
[16:05:58] Nodes bonded! Generated code: 718
[16:05:58] Nodes bonded! Generated code: 980
[16:05:58] Nodes bonded! Generated code: 970
[16:05:58] Nodes bonded! Generated code: 232
[16:05:58] Nodes bonded! Generated code: 458
[16:05:58] Nodes bonded! Generated code: 207
[16:05:58] Nodes bonded! Generated code: 623
[16:05:58] Nodes bonded! Generated code: 891
[16:05:58] Nodes bonded! Generated code: 707
[16:05:58] Nodes bonded! Generated code: 186
[16:05:58] Nodes bonded! Generated code: 861
[16:05:58] Nodes bonded! Generated code: 150
[16:05:58] Nodes bonded! Generated code: 249
[16:05:58] Nodes bonded! Generated code: 173
[16:05:58] Nodes bonded! Generated code: 165
[16:05:58] Nodes bonded! Generated code: 741
[16:05:58] Nodes bonded! Generated code: 253
[16:05:58] Nodes bonded! Generated code: 666
[16:05:58] Nodes bonded! Generated code: 771
[16:05:58] Nodes bonded! Generated code: 271
[16:05:58] Nodes bonded! Generated code: 776
[16:05:58] Nodes bonded! Generated code: 91
[16:05:58] Nodes bonded! Generated code: 825
[16:05:58] Green node dissipated (code: 18)
[16:05:58] Green node dissipated (code: 800)
[16:05:58] Green node dissipated (code: 18)
[16:05:58] Green node dissipated (code: 349)
[16:05:58] Green node dissipated (code: 868)
[16:05:58] Green node dissipated (code: 800)
[16:05:58] Green node dissipated (code: 868)
[16:05:58] Green node dissipated (code: 349)
[16:05:58] Nodes bonded! Generated code: 822
[16:05:58] Nodes bonded! Generated code: 768
[16:05:58] Nodes bonded! Generated code: 82
[16:05:58] Nodes bonded! Generated code: 814
[16:05:58] Nodes bonded! Generated code: 103
[16:05:58] Nodes bonded! Generated code: 736
[16:05:58] Nodes bonded! Generated code: 347
[16:05:58] Nodes bonded! Generated code: 338
[16:05:58] Nodes bonded! Generated code: 693
[16:05:58] Nodes bonded! Generated code: 29
[16:05:58] Nodes bonded! Generated code: 706
[16:05:58] Nodes bonded! Generated code: 194
[16:05:58] Nodes bonded! Generated code: 669
[16:05:58] Nodes bonded! Generated code: 148
[16:05:58] Nodes bonded! Generated code: 344
[16:05:58] Nodes bonded! Generated code: 504
[16:06:00] Yellow node spawned at (372, 104)
[16:06:00] Yellow node spawned at (592, 423)
[16:06:00] Yellow node spawned at (526, 101)
[16:06:02] Yellow node spawned at (450, 68)
[16:06:02] Yellow node spawned at (593, 106)
[16:06:02] Yellow node spawned at (424, 78)
[16:06:04] Yellow node spawned at (744, 461)
[16:06:04] Yellow node spawned at (110, 472)
[16:06:04] Yellow node spawned at (239, 165)
[16:06:06] Yellow node spawned at (175, 60)
[16:06:06] Yellow node spawned at (55, 286)
[16:06:06] Yellow node spawned at (338, 529)
[16:06:08] Yellow node spawned at (30, 307)
[16:06:08] Yellow node spawned at (541, 104)
[16:06:08] Yellow node spawned at (602, 128)
[16:06:10] Yellow node spawned at (134, 237)
[16:06:10] Yellow node spawned at (468, 469)
[16:06:10] Yellow node spawned at (733, 326)
[16:06:12] Yellow node spawned at (501, 106)
[16:06:12] Yellow node spawned at (189, 490)
[16:06:12] Yellow node spawned at (313, 61)
[16:06:14] Yellow node spawned at (97, 327)
[16:06:14] Yellow node spawned at (586, 144)
[16:06:14] Yellow node spawned at (258, 397)
[16:06:14] Nodes bonded! Generated code: 283
[16:06:14] Nodes bonded! Generated code: 744
[16:06:14] Nodes bonded! Generated code: 528
[16:06:14] Nodes bonded! Generated code: 601
[16:06:14] Nodes bonded! Generated code: 658
[16:06:14] Nodes bonded! Generated code: 543
[16:06:14] Nodes bonded! Generated code: 119
[16:06:14] Nodes bonded! Generated code: 534
[16:06:14] Nodes bonded! Generated code: 615
[16:06:14] Green node dissipated (code: 891)
[16:06:14] Green node dissipated (code: 970)
[16:06:14] Green node dissipated (code: 458)
[16:06:14] Green node dissipated (code: 663)
[16:06:14] Green node dissipated (code: 148)
[16:06:14] Green node dissipated (code: 666)
[16:06:14] Green node dissipated (code: 741)
[16:06:14] Green node dissipated (code: 669)
[16:06:14] Green node dissipated (code: 207)
[16:06:14] Green node dissipated (code: 249)
[16:06:14] Green node dissipated (code: 194)
[16:06:14] Green node dissipated (code: 327)
[16:06:14] Green node dissipated (code: 825)
[16:06:14] Green node dissipated (code: 980)
[16:06:14] Green node dissipated (code: 825)
[16:06:14] Green node dissipated (code: 949)
[16:06:14] Green node dissipated (code: 29)
[16:06:14] Green node dissipated (code: 814)
[16:06:14] Green node dissipated (code: 822)
[16:06:14] Green node dissipated (code: 861)
[16:06:14] Green node dissipated (code: 82)
[16:06:14] Green node dissipated (code: 504)
[16:06:14] Green node dissipated (code: 771)
[16:06:14] Green node dissipated (code: 776)
[16:06:14] Green node dissipated (code: 91)
[16:06:14] Green node dissipated (code: 91)
[16:06:14] Green node dissipated (code: 814)
[16:06:14] Green node dissipated (code: 271)
[16:06:14] Green node dissipated (code: 776)
[16:06:14] Green node dissipated (code: 253)
[16:06:14] Green node dissipated (code: 31)
[16:06:14] Green node dissipated (code: 504)
[16:06:14] Green node dissipated (code: 148)
[16:06:14] Green node dissipated (code: 771)
[16:06:14] Green node dissipated (code: 771)
[16:06:14] Green node dissipated (code: 718)
[16:06:14] Green node dissipated (code: 736)
[16:06:14] Green node dissipated (code: 666)
[16:06:14] Green node dissipated (code: 253)
[16:06:14] Green node dissipated (code: 165)
[16:06:14] Green node dissipated (code: 194)
[16:06:14] Green node dissipated (code: 344)
[16:06:14] Green node dissipated (code: 82)
[16:06:14] Green node dissipated (code: 29)
[16:06:14] Green node dissipated (code: 344)
[16:06:14] Green node dissipated (code: 338)
[16:06:14] Green node dissipated (code: 741)
[16:06:14] Green node dissipated (code: 173)
[16:06:14] Green node dissipated (code: 173)
[16:06:14] Green node dissipated (code: 186)
[16:06:14] Green node dissipated (code: 768)
[16:06:14] Green node dissipated (code: 150)
[16:06:14] Green node dissipated (code: 249)
[16:06:14] Green node dissipated (code: 224)
[16:06:14] Green node dissipated (code: 706)
[16:06:14] Green node dissipated (code: 736)
[16:06:14] Green node dissipated (code: 103)
[16:06:14] Green node dissipated (code: 496)
[16:06:14] Green node dissipated (code: 103)
[16:06:14] Green node dissipated (code: 172)
[16:06:14] Green node dissipated (code: 861)
[16:06:14] Green node dissipated (code: 394)
[16:06:14] Green node dissipated (code: 186)
[16:06:14] Green node dissipated (code: 707)
[16:06:14] Green node dissipated (code: 707)
[16:06:14] Green node dissipated (code: 768)
[16:06:14] Green node dissipated (code: 891)
[16:06:14] Green node dissipated (code: 623)
[16:06:14] Green node dissipated (code: 822)
[16:06:14] Green node dissipated (code: 35)
[16:06:14] Green node dissipated (code: 623)
[16:06:14] Green node dissipated (code: 207)
[16:06:14] Green node dissipated (code: 458)
[16:06:14] Green node dissipated (code: 232)
[16:06:14] Green node dissipated (code: 693)
[16:06:14] Green node dissipated (code: 232)
[16:06:14] Green node dissipated (code: 338)
[16:06:14] Green node dissipated (code: 970)
[16:06:14] Green node dissipated (code: 347)
[16:06:14] Green node dissipated (code: 718)
[16:06:14] Green node dissipated (code: 949)
[16:06:14] Green node dissipated (code: 35)
[16:06:14] Green node dissipated (code: 669)
[16:06:14] Green node dissipated (code: 496)
[16:06:14] Green node dissipated (code: 706)
[16:06:14] Green node dissipated (code: 224)
[16:06:14] Green node dissipated (code: 31)
[16:06:14] Green node dissipated (code: 327)
[16:06:14] Green node dissipated (code: 693)
[16:06:14] Green node dissipated (code: 347)
[16:06:14] Green node dissipated (code: 663)
[16:06:14] Nodes bonded! Generated code: 767
[16:06:14] Nodes bonded! Generated code: 490
[16:06:14] Nodes bonded! Generated code: 799
[16:06:15] Nodes bonded! Generated code: 984
[16:06:15] Nodes bonded! Generated code: 787
[16:06:15] Nodes bonded! Generated code: 555
[16:06:16] Yellow node spawned at (164, 347)
[16:06:16] Yellow node spawned at (302, 359)
[16:06:16] Yellow node spawned at (319, 359)
[16:06:18] Yellow node spawned at (173, 80)
[16:06:18] Yellow node spawned at (35, 342)
[16:06:18] Yellow node spawned at (526, 364)
[16:06:20] Yellow node spawned at (765, 464)
[16:06:20] Yellow node spawned at (647, 36)
[16:06:20] Yellow node spawned at (339, 355)
[16:06:20] Nodes bonded! Generated code: 496
[16:06:20] Nodes bonded! Generated code: 675
[16:06:20] Green node dissipated (code: 984)
[16:06:20] Green node dissipated (code: 601)
[16:06:20] Green node dissipated (code: 119)
[16:06:20] Green node dissipated (code: 787)
[16:06:20] Green node dissipated (code: 528)
[16:06:20] Green node dissipated (code: 984)
[16:06:20] Green node dissipated (code: 615)
[16:06:20] Green node dissipated (code: 543)
[16:06:20] Green node dissipated (code: 744)
[16:06:20] Green node dissipated (code: 283)
[16:06:20] Green node dissipated (code: 799)
[16:06:20] Green node dissipated (code: 658)
[16:06:20] Green node dissipated (code: 534)
[16:06:20] Green node dissipated (code: 615)
[16:06:20] Green node dissipated (code: 534)
[16:06:20] Green node dissipated (code: 119)
[16:06:20] Green node dissipated (code: 490)
[16:06:20] Green node dissipated (code: 767)
[16:06:20] Green node dissipated (code: 767)
[16:06:20] Green node dissipated (code: 787)
[16:06:20] Green node dissipated (code: 490)
[16:06:20] Green node dissipated (code: 799)
[16:06:20] Green node dissipated (code: 658)
[16:06:20] Green node dissipated (code: 601)
[16:06:20] Green node dissipated (code: 528)
[16:06:20] Green node dissipated (code: 744)
[16:06:20] Green node dissipated (code: 283)
[16:06:20] Green node dissipated (code: 555)
[16:06:20] Green node dissipated (code: 555)
[16:06:20] Nodes bonded! Generated code: 668
[16:06:20] Nodes bonded! Generated code: 681
[16:06:20] Nodes bonded! Generated code: 987
[16:06:20] Nodes bonded! Generated code: 316
[16:06:20] Nodes bonded! Generated code: 408
[16:06:21] Nodes bonded! Generated code: 165
[16:06:21] Yellow node spawned at (368, 140)
[16:06:21] Yellow node spawned at (250, 428)
[16:06:21] Yellow node spawned at (736, 464)
[16:06:24] Yellow node spawned at (301, 174)
[16:06:24] Yellow node spawned at (536, 186)
[16:06:24] Yellow node spawned at (431, 405)
[16:06:25] Yellow node spawned at (701, 229)
[16:06:25] Yellow node spawned at (63, 538)
[16:06:25] Yellow node spawned at (387, 538)
[16:06:25] Nodes bonded! Generated code: 412
[16:06:25] Nodes bonded! Generated code: 520
[16:06:25] Green node dissipated (code: 496)
[16:06:25] Green node dissipated (code: 675)
[16:06:25] Green node dissipated (code: 675)
[16:06:25] Green node dissipated (code: 668)
[16:06:25] Green node dissipated (code: 496)
[16:06:25] Green node dissipated (code: 668)
[16:06:25] Green node dissipated (code: 681)
[16:06:25] Green node dissipated (code: 681)
[16:06:25] Green node dissipated (code: 316)
[16:06:25] Green node dissipated (code: 316)
[16:06:25] Green node dissipated (code: 987)
[16:06:25] Green node dissipated (code: 987)
[16:06:25] Green node dissipated (code: 408)
[16:06:25] Green node dissipated (code: 408)
[16:06:28] Yellow node spawned at (357, 238)
[16:06:28] Yellow node spawned at (244, 71)
[16:06:28] Yellow node spawned at (757, 546)
[16:06:30] Yellow node spawned at (32, 448)
[16:06:30] Yellow node spawned at (542, 395)
[16:06:30] Yellow node spawned at (674, 222)
[16:06:32] Yellow node spawned at (752, 568)
[16:06:32] Yellow node spawned at (268, 184)
[16:06:32] Yellow node spawned at (161, 31)
[16:06:34] Yellow node spawned at (40, 354)
[16:06:34] Yellow node spawned at (349, 341)
[16:06:34] Yellow node spawned at (549, 211)
[16:06:36] Yellow node spawned at (768, 480)
[16:06:36] Yellow node spawned at (526, 48)
[16:06:36] Yellow node spawned at (484, 394)
[16:06:37] Yellow node spawned at (279, 155)
[16:06:37] Yellow node spawned at (715, 459)
[16:06:37] Yellow node spawned at (210, 292)
[16:06:37] Nodes bonded! Generated code: 549
[16:06:37] Nodes bonded! Generated code: 78
[16:06:37] Nodes bonded! Generated code: 804
[16:06:37] Nodes bonded! Generated code: 695
[16:06:37] Green node dissipated (code: 520)
[16:06:37] Green node dissipated (code: 520)
[16:06:37] Green node dissipated (code: 412)
[16:06:37] Green node dissipated (code: 412)
[16:06:37] Green node dissipated (code: 165)
[16:06:37] Green node dissipated (code: 165)
[16:06:37] Nodes bonded! Generated code: 126
[16:06:37] Nodes bonded! Generated code: 761
[16:06:37] Nodes bonded! Generated code: 384
[16:06:37] Nodes bonded! Generated code: 268
[16:06:38] Nodes bonded! Generated code: 265
[16:06:38] Nodes bonded! Generated code: 588
[16:06:40] Yellow node spawned at (767, 157)
[16:06:40] Yellow node spawned at (119, 302)
[16:06:40] Yellow node spawned at (299, 467)
[16:06:42] Yellow node spawned at (72, 54)
[16:06:42] Yellow node spawned at (623, 197)
[16:06:42] Yellow node spawned at (159, 365)
[16:06:44] Yellow node spawned at (751, 121)
[16:06:44] Yellow node spawned at (179, 343)
[16:06:44] Yellow node spawned at (269, 174)
[16:06:46] Yellow node spawned at (394, 334)
[16:06:46] Yellow node spawned at (507, 73)
[16:06:46] Yellow node spawned at (738, 545)
[16:06:47] Nodes bonded! Generated code: 957
[16:06:47] Nodes bonded! Generated code: 256
[16:06:47] Nodes bonded! Generated code: 475
[16:06:47] Green node dissipated (code: 549)
[16:06:47] Green node dissipated (code: 761)
[16:06:47] Green node dissipated (code: 78)
[16:06:47] Green node dissipated (code: 268)
[16:06:47] Green node dissipated (code: 695)
[16:06:47] Green node dissipated (code: 804)
[16:06:47] Green node dissipated (code: 695)
[16:06:47] Green node dissipated (code: 384)
[16:06:47] Green node dissipated (code: 268)
[16:06:47] Green node dissipated (code: 588)
[16:06:47] Green node dissipated (code: 804)
[16:06:47] Green node dissipated (code: 78)
[16:06:47] Green node dissipated (code: 588)
[16:06:47] Green node dissipated (code: 384)
[16:06:47] Green node dissipated (code: 549)
[16:06:47] Green node dissipated (code: 265)
[16:06:47] Green node dissipated (code: 265)
[16:06:47] Green node dissipated (code: 761)
[16:06:47] Green node dissipated (code: 126)
[16:06:47] Green node dissipated (code: 126)
[16:06:47] Yellow node spawned at (69, 257)
[16:06:47] Yellow node spawned at (160, 138)
[16:06:47] Yellow node spawned at (386, 557)
[16:06:47] Nodes bonded! Generated code: 54
[16:06:47] Nodes bonded! Generated code: 886
[16:06:48] Nodes bonded! Generated code: 356
[16:06:48] Nodes bonded! Generated code: 966
[16:06:50] Yellow node spawned at (716, 546)
[16:06:50] Yellow node spawned at (280, 508)
[16:06:50] Yellow node spawned at (708, 228)
[16:06:52] Yellow node spawned at (426, 205)
[16:06:52] Yellow node spawned at (143, 35)
[16:06:52] Yellow node spawned at (585, 263)
[16:06:54] Yellow node spawned at (527, 118)
[16:06:54] Yellow node spawned at (380, 533)
[16:06:54] Yellow node spawned at (553, 311)
[16:06:56] Yellow node spawned at (197, 229)
[16:06:56] Yellow node spawned at (298, 199)
[16:06:56] Yellow node spawned at (321, 248)
[16:06:58] Yellow node spawned at (331, 196)
[16:06:58] Yellow node spawned at (309, 51)
[16:06:58] Yellow node spawned at (273, 455)
[16:07:00] Yellow node spawned at (75, 433)
[16:07:00] Yellow node spawned at (134, 464)
[16:07:00] Yellow node spawned at (648, 267)
[16:07:02] Yellow node spawned at (87, 230)
[16:07:02] Yellow node spawned at (385, 382)
[16:07:02] Yellow node spawned at (485, 75)
[16:07:04] Yellow node spawned at (699, 504)
[16:07:04] Yellow node spawned at (676, 121)
[16:07:04] Yellow node spawned at (766, 486)
[16:07:06] Yellow node spawned at (680, 470)
[16:07:06] Yellow node spawned at (479, 354)
[16:07:06] Yellow node spawned at (159, 251)
[16:07:08] Yellow node spawned at (169, 396)
[16:07:08] Yellow node spawned at (409, 427)
[16:07:08] Yellow node spawned at (133, 65)
[16:07:10] Yellow node spawned at (177, 483)
[16:07:10] Yellow node spawned at (530, 243)
[16:07:10] Yellow node spawned at (264, 264)
[16:07:12] Yellow node spawned at (618, 488)
[16:07:12] Yellow node spawned at (256, 444)
[16:07:12] Yellow node spawned at (548, 440)
[16:07:14] Yellow node spawned at (539, 291)
[16:07:14] Yellow node spawned at (227, 81)
[16:07:14] Yellow node spawned at (439, 74)
[16:07:16] Yellow node spawned at (519, 151)
[16:07:16] Yellow node spawned at (111, 527)
[16:07:16] Yellow node spawned at (482, 562)
[16:07:18] Yellow node spawned at (164, 384)
[16:07:18] Yellow node spawned at (552, 168)
[16:07:18] Yellow node spawned at (718, 288)
[16:07:20] Yellow node spawned at (31, 426)
[16:07:20] Yellow node spawned at (139, 254)
[16:07:20] Yellow node spawned at (103, 332)
[16:07:22] Yellow node spawned at (337, 109)
[16:07:22] Yellow node spawned at (769, 213)
[16:07:22] Yellow node spawned at (484, 403)
[16:07:24] Yellow node spawned at (182, 168)
[16:07:24] Yellow node spawned at (448, 151)
[16:07:24] Yellow node spawned at (532, 566)
[16:07:26] Yellow node spawned at (392, 425)
[16:07:26] Yellow node spawned at (480, 49)
[16:07:26] Yellow node spawned at (322, 559)
[16:07:28] Yellow node spawned at (315, 459)
[16:07:28] Yellow node spawned at (419, 82)
[16:07:28] Yellow node spawned at (231, 52)
[16:07:30] Yellow node spawned at (667, 405)
[16:07:30] Yellow node spawned at (378, 363)
[16:07:30] Yellow node spawned at (249, 178)
[16:07:32] Yellow node spawned at (216, 473)
[16:07:32] Yellow node spawned at (160, 532)
[16:07:32] Yellow node spawned at (687, 127)
[16:07:34] Yellow node spawned at (285, 482)
[16:07:34] Yellow node spawned at (512, 273)
[16:07:34] Yellow node spawned at (429, 424)
[16:07:36] Yellow node spawned at (231, 370)
[16:07:36] Yellow node spawned at (760, 185)
[16:07:36] Yellow node spawned at (272, 277)
[16:07:38] Yellow node spawned at (522, 348)
[16:07:38] Yellow node spawned at (676, 118)
[16:07:38] Yellow node spawned at (240, 242)
[16:07:40] Yellow node spawned at (601, 275)
[16:07:40] Yellow node spawned at (262, 40)
[16:07:40] Yellow node spawned at (427, 562)
[16:07:42] Yellow node spawned at (150, 406)
[16:07:42] Yellow node spawned at (659, 531)
[16:07:42] Yellow node spawned at (44, 108)
[16:07:44] Yellow node spawned at (499, 521)
[16:07:44] Yellow node spawned at (517, 322)
[16:07:44] Yellow node spawned at (722, 194)
[16:07:46] Yellow node spawned at (615, 222)
[16:07:46] Yellow node spawned at (172, 167)
[16:07:46] Yellow node spawned at (429, 380)
[16:07:48] Yellow node spawned at (658, 409)
[16:07:48] Yellow node spawned at (767, 355)
[16:07:48] Yellow node spawned at (317, 470)
[16:08:12] Yellow node spawned at (558, 71)
[16:08:12] Yellow node spawned at (190, 58)
[16:08:12] Yellow node spawned at (630, 492)
[16:09:12] Yellow node spawned at (175, 128)
[16:09:12] Yellow node spawned at (389, 224)
[16:09:12] Yellow node spawned at (464, 138)
[16:10:12] Yellow node spawned at (134, 81)
[16:10:12] Yellow node spawned at (443, 423)
[16:10:12] Yellow node spawned at (266, 57)
[16:11:12] Yellow node spawned at (738, 255)
[16:11:12] Yellow node spawned at (122, 290)
[16:11:12] Yellow node spawned at (514, 540)
[16:12:12] Yellow node spawned at (551, 482)
[16:12:12] Yellow node spawned at (507, 388)
[16:12:12] Yellow node spawned at (204, 424)
[16:13:12] Yellow node spawned at (266, 222)
[16:13:12] Yellow node spawned at (674, 471)
[16:13:12] Yellow node spawned at (677, 205)
[16:14:12] Yellow node spawned at (575, 140)
[16:14:12] Yellow node spawned at (364, 462)
[16:14:12] Yellow node spawned at (114, 100)
[16:15:12] Yellow node spawned at (298, 253)
[16:15:12] Yellow node spawned at (278, 143)
[16:15:12] Yellow node spawned at (672, 137)
[16:16:06] Yellow node spawned at (426, 489)
[16:16:06] Yellow node spawned at (618, 551)
[16:16:06] Yellow node spawned at (420, 32)
[16:16:06] Nodes bonded! Generated code: 438
[16:16:06] Nodes bonded! Generated code: 286
[16:16:06] Nodes bonded! Generated code: 282
[16:16:06] Nodes bonded! Generated code: 371
[16:16:06] Nodes bonded! Generated code: 470
[16:16:06] Nodes bonded! Generated code: 614
[16:16:06] Nodes bonded! Generated code: 841
[16:16:06] Nodes bonded! Generated code: 789
[16:16:06] Nodes bonded! Generated code: 433
[16:16:06] Nodes bonded! Generated code: 285
[16:16:06] Nodes bonded! Generated code: 417
[16:16:06] Nodes bonded! Generated code: 869
[16:16:06] Nodes bonded! Generated code: 70
[16:16:06] Nodes bonded! Generated code: 339
[16:16:06] Nodes bonded! Generated code: 703
[16:16:06] Nodes bonded! Generated code: 857
[16:16:06] Nodes bonded! Generated code: 844
[16:16:06] Nodes bonded! Generated code: 742
[16:16:06] Nodes bonded! Generated code: 312
[16:16:06] Nodes bonded! Generated code: 887
[16:16:06] Nodes bonded! Generated code: 33
[16:16:06] Nodes bonded! Generated code: 410
[16:16:06] Nodes bonded! Generated code: 442
[16:16:06] Nodes bonded! Generated code: 603
[16:16:06] Nodes bonded! Generated code: 75
[16:16:06] Nodes bonded! Generated code: 436
[16:16:06] Nodes bonded! Generated code: 250
[16:16:06] Nodes bonded! Generated code: 684
[16:16:06] Nodes bonded! Generated code: 344
[16:16:06] Nodes bonded! Generated code: 809
[16:16:06] Nodes bonded! Generated code: 117
[16:16:06] Nodes bonded! Generated code: 146
[16:16:06] Nodes bonded! Generated code: 469
[16:16:06] Nodes bonded! Generated code: 643
[16:16:06] Nodes bonded! Generated code: 343
[16:16:06] Nodes bonded! Generated code: 592
[16:16:06] Nodes bonded! Generated code: 983
[16:16:06] Nodes bonded! Generated code: 154
[16:16:06] Nodes bonded! Generated code: 574
[16:16:06] Nodes bonded! Generated code: 908
[16:16:06] Nodes bonded! Generated code: 759
[16:16:06] Nodes bonded! Generated code: 856
[16:16:06] Green node dissipated (code: 356)
[16:16:06] Green node dissipated (code: 966)
[16:16:06] Green node dissipated (code: 54)
[16:16:06] Green node dissipated (code: 475)
[16:16:06] Green node dissipated (code: 886)
[16:16:06] Green node dissipated (code: 966)
[16:16:06] Green node dissipated (code: 256)
[16:16:06] Green node dissipated (code: 957)
[16:16:06] Green node dissipated (code: 886)
[16:16:06] Green node dissipated (code: 356)
[16:16:06] Green node dissipated (code: 475)
[16:16:06] Green node dissipated (code: 54)
[16:16:06] Green node dissipated (code: 256)
[16:16:06] Green node dissipated (code: 957)
[16:16:06] Nodes bonded! Generated code: 258
[16:16:06] Nodes bonded! Generated code: 706
[16:16:06] Nodes bonded! Generated code: 951
[16:16:06] Nodes bonded! Generated code: 864
[16:16:06] Nodes bonded! Generated code: 599
[16:16:06] Nodes bonded! Generated code: 341
[16:16:06] Nodes bonded! Generated code: 101
[16:16:06] Nodes bonded! Generated code: 464
[16:16:06] Nodes bonded! Generated code: 682
[16:16:06] Nodes bonded! Generated code: 974
[16:16:06] Nodes bonded! Generated code: 80
[16:16:07] Nodes bonded! Generated code: 345
[16:16:07] Nodes bonded! Generated code: 316
[16:16:07] Nodes bonded! Generated code: 39
[16:16:07] Nodes bonded! Generated code: 223
[16:16:07] Nodes bonded! Generated code: 57
[16:16:07] Yellow node spawned at (162, 82)
[16:16:07] Yellow node spawned at (687, 160)
[16:16:07] Yellow node spawned at (111, 387)
[16:16:07] Nodes bonded! Generated code: 135
[16:16:07] Nodes bonded! Generated code: 318
[16:16:07] Nodes bonded! Generated code: 347
[16:16:07] Nodes bonded! Generated code: 151
[16:16:10] Yellow node spawned at (46, 563)
[16:16:10] Yellow node spawned at (113, 381)
[16:16:10] Yellow node spawned at (38, 159)
[16:16:12] Yellow node spawned at (702, 562)
[16:16:12] Yellow node spawned at (286, 408)
[16:16:12] Yellow node spawned at (149, 441)
[16:16:14] Yellow node spawned at (391, 61)
[16:16:14] Yellow node spawned at (193, 545)
[16:16:14] Yellow node spawned at (243, 415)
[16:16:16] Yellow node spawned at (210, 418)
