═══════════════════════════════════════════════════════════════
          NODE BONDING KEY DISCOVERY GAME - RUN LOG
═══════════════════════════════════════════════════════════════

📋 HIGH INTENSITY GAME RULES:
───────────────────────────────────────────────────────────────
1. Multiple yellow nodes spawn every 2 seconds at random positions
2. Each node appears with a zoom animation (0 to full size)
3. Nodes remain still for 0.5 seconds after spawning
4. After the pause, nodes begin moving with HIGH random velocity
5. Nodes bounce off canvas boundaries
6. When two yellow nodes collide, they bond together
7. Bonded nodes turn green and generate a random code (1-1000)
8. Green bonded pairs remain stationary
9. Bonded pairs dissipate together after 5 seconds
10. A target key (1-1000) is randomly generated at game start
11. The game ends when a bonded pair generates the target key
───────────────────────────────────────────────────────────────

📊 RUN STATISTICS:
───────────────────────────────────────────────────────────────
Run Date: 02/10/2025, 14:55:26
Target Key: 209
Total Time: 1005 seconds
Total Bonds Created: 375
Total Nodes Spawned: 787
Success Rate: 1/375 (0.27%)
───────────────────────────────────────────────────────────────

📝 DETAILED EVENT LOG:
───────────────────────────────────────────────────────────────
[14:38:41] Game started! Target key: 209
[14:54:06] Yellow node spawned at (493, 44)
[14:54:06] Yellow node spawned at (725, 414)
[14:54:08] Yellow node spawned at (65, 343)
[14:54:08] Yellow node spawned at (732, 87)
[14:54:08] Yellow node spawned at (387, 170)
[14:54:10] Yellow node spawned at (304, 483)
[14:54:10] Yellow node spawned at (148, 560)
[14:54:10] Yellow node spawned at (468, 390)
[14:54:12] Yellow node spawned at (593, 77)
[14:54:12] Yellow node spawned at (725, 72)
[14:54:12] Yellow node spawned at (267, 67)
[14:54:14] Yellow node spawned at (272, 382)
[14:54:14] Yellow node spawned at (563, 330)
[14:54:14] Yellow node spawned at (370, 521)
[14:54:16] Yellow node spawned at (429, 130)
[14:54:16] Yellow node spawned at (162, 277)
[14:54:16] Yellow node spawned at (221, 385)
[14:54:18] Yellow node spawned at (624, 291)
[14:54:18] Yellow node spawned at (630, 536)
[14:54:18] Yellow node spawned at (247, 364)
[14:54:20] Yellow node spawned at (668, 201)
[14:54:20] Yellow node spawned at (433, 540)
[14:54:20] Yellow node spawned at (85, 380)
[14:54:22] Yellow node spawned at (154, 271)
[14:54:22] Yellow node spawned at (653, 331)
[14:54:22] Yellow node spawned at (768, 353)
[14:54:24] Yellow node spawned at (344, 70)
[14:54:24] Yellow node spawned at (585, 367)
[14:54:24] Yellow node spawned at (700, 208)
[14:54:26] Yellow node spawned at (154, 539)
[14:54:26] Yellow node spawned at (208, 114)
[14:54:26] Yellow node spawned at (235, 327)
[14:55:12] Yellow node spawned at (665, 391)
[14:55:12] Yellow node spawned at (482, 65)
[14:55:12] Yellow node spawned at (330, 475)
[14:55:26] Yellow node spawned at (117, 313)
[14:55:26] Yellow node spawned at (295, 476)
[14:55:26] Yellow node spawned at (505, 440)
[14:55:26] Nodes bonded! Generated code: 603
[14:55:26] Nodes bonded! Generated code: 11
[14:55:26] Nodes bonded! Generated code: 990
[14:55:26] Nodes bonded! Generated code: 823
[14:55:26] Nodes bonded! Generated code: 938
[14:55:26] Nodes bonded! Generated code: 210
[14:55:26] Nodes bonded! Generated code: 791
[14:55:26] Nodes bonded! Generated code: 709
[14:55:26] Nodes bonded! Generated code: 462
[14:55:26] Nodes bonded! Generated code: 454
[14:55:26] Nodes bonded! Generated code: 209
[14:55:26] 🎉 MATCH FOUND! Code 209 matches target key 209!
───────────────────────────────────────────────────────────────

🎯 CONCLUSION:
───────────────────────────────────────────────────────────────
The target key 209 was successfully discovered after
1005 seconds of simulation with 375 bond(s) created.
Each run is unique due to the random nature of:
  - Node spawn positions
  - Node movement vectors
  - Bond code generation
  - Target key selection
───────────────────────────────────────────────────────────────

═══════════════════════════════════════════════════════════════
                    END OF LOG FILE
═══════════════════════════════════════════════════════════════
